figure,setting_index,distance,fidelity_target,factory_physical_size,metric_mode,trial,seed,n_qubits,k_t_per_qubit,layers_parallel,ratio,n_factories,makespan,metric_value
fig2,2,13,1e-08,4,cycles_per_t,9,4204035,2,10,True,2,4,124.5,24.9
fig2,2,13,1e-08,4,cycles_per_t,0,4206039,3,10,True,2,6,146.0,29.2
fig2,2,13,1e-08,4,cycles_per_t,1,4206040,3,10,True,2,6,180.5,36.1
fig2,2,13,1e-08,4,cycles_per_t,2,4206041,3,10,True,2,6,163.5,32.7
fig2,2,13,1e-08,4,cycles_per_t,3,4206042,3,10,True,2,6,147.0,29.4
fig2,2,13,1e-08,4,cycles_per_t,4,4206043,3,10,True,2,6,146.5,29.3
fig2,2,13,1e-08,4,cycles_per_t,5,4206044,3,10,True,2,6,145.5,29.1
fig2,2,13,1e-08,4,cycles_per_t,6,4206045,3,10,True,2,6,160.5,32.1
fig2,2,13,1e-08,4,cycles_per_t,7,4206046,3,10,True,2,6,175.0,35.0
fig2,2,13,1e-08,4,cycles_per_t,8,4206047,3,10,True,2,6,141.0,28.2
fig2,2,13,1e-08,4,cycles_per_t,9,4206048,3,10,True,2,6,149.0,29.8
fig2,2,13,1e-08,4,cycles_per_t,0,4208052,4,10,True,2,8,175.5,35.1
fig2,2,13,1e-08,4,cycles_per_t,1,4208053,4,10,True,2,8,180.0,36.0
fig2,2,13,1e-08,4,cycles_per_t,2,4208054,4,10,True,2,8,137.0,27.4
fig2,2,13,1e-08,4,cycles_per_t,3,4208055,4,10,True,2,8,139.0,27.8
fig2,2,13,1e-08,4,cycles_per_t,4,4208056,4,10,True,2,8,148.5,29.7
fig2,2,13,1e-08,4,cycles_per_t,5,4208057,4,10,True,2,8,158.5,31.7
fig2,2,13,1e-08,4,cycles_per_t,6,4208058,4,10,True,2,8,164.5,32.9
fig2,2,13,1e-08,4,cycles_per_t,7,4208059,4,10,True,2,8,148.5,29.7
fig2,2,13,1e-08,4,cycles_per_t,8,4208060,4,10,True,2,8,165.5,33.1
fig2,2,13,1e-08,4,cycles_per_t,9,4208061,4,10,True,2,8,138.5,27.7
fig2,2,13,1e-08,4,cycles_per_t,0,4210065,5,10,True,2,10,170.0,34.0
fig2,2,13,1e-08,4,cycles_per_t,1,4210066,5,10,True,2,10,151.5,30.3
fig2,2,13,1e-08,4,cycles_per_t,2,4210067,5,10,True,2,10,172.5,34.5
fig2,2,13,1e-08,4,cycles_per_t,3,4210068,5,10,True,2,10,172.5,34.5
fig2,2,13,1e-08,4,cycles_per_t,4,4210069,5,10,True,2,10,177.5,35.5
fig2,2,13,1e-08,4,cycles_per_t,5,4210070,5,10,True,2,10,179.0,35.8
fig2,2,13,1e-08,4,cycles_per_t,6,4210071,5,10,True,2,10,152.0,30.4
fig2,2,13,1e-08,4,cycles_per_t,7,4210072,5,10,True,2,10,174.5,34.9
fig2,2,13,1e-08,4,cycles_per_t,8,4210073,5,10,True,2,10,136.0,27.2
fig2,2,13,1e-08,4,cycles_per_t,9,4210074,5,10,True,2,10,183.0,36.6
fig2,2,13,1e-08,4,cycles_per_t,0,4212078,6,10,True,2,12,184.5,36.9
fig2,2,13,1e-08,4,cycles_per_t,1,4212079,6,10,True,2,12,173.5,34.7
fig2,2,13,1e-08,4,cycles_per_t,2,4212080,6,10,True,2,12,170.0,34.0
fig2,2,13,1e-08,4,cycles_per_t,3,4212081,6,10,True,2,12,174.0,34.8
fig2,2,13,1e-08,4,cycles_per_t,4,4212082,6,10,True,2,12,154.0,30.8
fig2,2,13,1e-08,4,cycles_per_t,5,4212083,6,10,True,2,12,172.5,34.5
fig2,2,13,1e-08,4,cycles_per_t,6,4212084,6,10,True,2,12,178.5,35.7
fig2,2,13,1e-08,4,cycles_per_t,7,4212085,6,10,True,2,12,189.5,37.9
fig2,2,13,1e-08,4,cycles_per_t,8,4212086,6,10,True,2,12,163.5,32.7
fig2,2,13,1e-08,4,cycles_per_t,9,4212087,6,10,True,2,12,164.5,32.9
fig2,2,13,1e-08,4,cycles_per_t,0,4214091,7,10,True,2,14,185.0,37.0
fig2,2,13,1e-08,4,cycles_per_t,1,4214092,7,10,True,2,14,163.0,32.6
fig2,2,13,1e-08,4,cycles_per_t,2,4214093,7,10,True,2,14,156.0,31.2
fig2,2,13,1e-08,4,cycles_per_t,3,4214094,7,10,True,2,14,141.0,28.2
fig2,2,13,1e-08,4,cycles_per_t,4,4214095,7,10,True,2,14,179.5,35.9
fig2,2,13,1e-08,4,cycles_per_t,5,4214096,7,10,True,2,14,183.0,36.6
fig2,2,13,1e-08,4,cycles_per_t,6,4214097,7,10,True,2,14,166.5,33.3
fig2,2,13,1e-08,4,cycles_per_t,7,4214098,7,10,True,2,14,169.5,33.9
fig2,2,13,1e-08,4,cycles_per_t,8,4214099,7,10,True,2,14,158.0,31.6
fig2,2,13,1e-08,4,cycles_per_t,9,4214100,7,10,True,2,14,181.0,36.2
fig2,2,13,1e-08,4,cycles_per_t,0,4216104,8,10,True,2,16,146.5,29.3
fig2,2,13,1e-08,4,cycles_per_t,1,4216105,8,10,True,2,16,187.5,37.5
fig2,2,13,1e-08,4,cycles_per_t,2,4216106,8,10,True,2,16,182.0,36.4
fig2,2,13,1e-08,4,cycles_per_t,3,4216107,8,10,True,2,16,165.0,33.0
fig2,2,13,1e-08,4,cycles_per_t,4,4216108,8,10,True,2,16,186.5,37.3
fig2,2,13,1e-08,4,cycles_per_t,5,4216109,8,10,True,2,16,179.5,35.9
fig2,2,13,1e-08,4,cycles_per_t,6,4216110,8,10,True,2,16,163.0,32.6
fig2,2,13,1e-08,4,cycles_per_t,7,4216111,8,10,True,2,16,183.0,36.6
fig2,2,13,1e-08,4,cycles_per_t,8,4216112,8,10,True,2,16,175.5,35.1
fig2,2,13,1e-08,4,cycles_per_t,9,4216113,8,10,True,2,16,171.5,34.3
fig2,2,13,1e-08,4,cycles_per_t,0,4218117,9,10,True,2,18,182.0,36.4
fig2,2,13,1e-08,4,cycles_per_t,1,4218118,9,10,True,2,18,194.5,38.9
fig2,2,13,1e-08,4,cycles_per_t,2,4218119,9,10,True,2,18,185.5,37.1
fig2,2,13,1e-08,4,cycles_per_t,3,4218120,9,10,True,2,18,189.5,37.9
fig2,2,13,1e-08,4,cycles_per_t,4,4218121,9,10,True,2,18,166.5,33.3
fig2,2,13,1e-08,4,cycles_per_t,5,4218122,9,10,True,2,18,170.5,34.1
fig2,2,13,1e-08,4,cycles_per_t,6,4218123,9,10,True,2,18,174.5,34.9
fig2,2,13,1e-08,4,cycles_per_t,7,4218124,9,10,True,2,18,185.0,37.0
fig2,2,13,1e-08,4,cycles_per_t,8,4218125,9,10,True,2,18,181.0,36.2
fig2,2,13,1e-08,4,cycles_per_t,9,4218126,9,10,True,2,18,168.5,33.7
fig2,2,13,1e-08,4,cycles_per_t,0,4220130,10,10,True,2,20,155.5,31.1
fig2,2,13,1e-08,4,cycles_per_t,1,4220131,10,10,True,2,20,185.0,37.0
fig2,2,13,1e-08,4,cycles_per_t,2,4220132,10,10,True,2,20,167.5,33.5
fig2,2,13,1e-08,4,cycles_per_t,3,4220133,10,10,True,2,20,200.5,40.1
fig2,2,13,1e-08,4,cycles_per_t,4,4220134,10,10,True,2,20,166.5,33.3
fig2,2,13,1e-08,4,cycles_per_t,5,4220135,10,10,True,2,20,178.5,35.7
fig2,2,13,1e-08,4,cycles_per_t,6,4220136,10,10,True,2,20,168.0,33.6
fig2,2,13,1e-08,4,cycles_per_t,7,4220137,10,10,True,2,20,196.0,39.2
fig2,2,13,1e-08,4,cycles_per_t,8,4220138,10,10,True,2,20,152.5,30.5
fig2,2,13,1e-08,4,cycles_per_t,9,4220139,10,10,True,2,20,173.5,34.7
fig2,2,13,1e-08,4,cycles_per_t,0,4404013,1,10,True,4,4,81.5,32.6
fig2,2,13,1e-08,4,cycles_per_t,1,4404014,1,10,True,4,4,95.0,38.0
fig2,2,13,1e-08,4,cycles_per_t,2,4404015,1,10,True,4,4,109.0,43.6
fig2,2,13,1e-08,4,cycles_per_t,3,4404016,1,10,True,4,4,95.5,38.2
fig2,2,13,1e-08,4,cycles_per_t,4,4404017,1,10,True,4,4,82.5,33.0
fig2,2,13,1e-08,4,cycles_per_t,5,4404018,1,10,True,4,4,94.0,37.6
fig2,2,13,1e-08,4,cycles_per_t,6,4404019,1,10,True,4,4,94.0,37.6
fig2,2,13,1e-08,4,cycles_per_t,7,4404020,1,10,True,4,4,82.5,33.0
fig2,2,13,1e-08,4,cycles_per_t,8,4404021,1,10,True,4,4,84.0,33.6
fig2,2,13,1e-08,4,cycles_per_t,9,4404022,1,10,True,4,4,99.0,39.6
fig2,2,13,1e-08,4,cycles_per_t,0,4408026,2,10,True,4,8,104.0,41.6
fig2,2,13,1e-08,4,cycles_per_t,1,4408027,2,10,True,4,8,108.0,43.2
fig2,2,13,1e-08,4,cycles_per_t,2,4408028,2,10,True,4,8,119.5,47.8
fig2,2,13,1e-08,4,cycles_per_t,3,4408029,2,10,True,4,8,106.0,42.4
fig2,2,13,1e-08,4,cycles_per_t,4,4408030,2,10,True,4,8,91.0,36.4
fig2,2,13,1e-08,4,cycles_per_t,5,4408031,2,10,True,4,8,107.0,42.8
fig2,2,13,1e-08,4,cycles_per_t,6,4408032,2,10,True,4,8,95.5,38.2
fig2,2,13,1e-08,4,cycles_per_t,7,4408033,2,10,True,4,8,89.0,35.6
fig2,2,13,1e-08,4,cycles_per_t,8,4408034,2,10,True,4,8,89.0,35.6
fig2,2,13,1e-08,4,cycles_per_t,9,4408035,2,10,True,4,8,111.5,44.6
fig2,2,13,1e-08,4,cycles_per_t,0,4412039,3,10,True,4,12,116.0,46.4
fig2,2,13,1e-08,4,cycles_per_t,1,4412040,3,10,True,4,12,119.0,47.6
fig2,2,13,1e-08,4,cycles_per_t,2,4412041,3,10,True,4,12,96.5,38.6
fig2,2,13,1e-08,4,cycles_per_t,3,4412042,3,10,True,4,12,99.0,39.6
fig2,2,13,1e-08,4,cycles_per_t,4,4412043,3,10,True,4,12,115.0,46.0
fig2,2,13,1e-08,4,cycles_per_t,5,4412044,3,10,True,4,12,95.5,38.2
fig2,2,13,1e-08,4,cycles_per_t,6,4412045,3,10,True,4,12,83.0,33.2
fig2,2,13,1e-08,4,cycles_per_t,7,4412046,3,10,True,4,12,102.0,40.8
fig2,2,13,1e-08,4,cycles_per_t,8,4412047,3,10,True,4,12,96.5,38.6
fig2,2,13,1e-08,4,cycles_per_t,9,4412048,3,10,True,4,12,95.5,38.2
fig2,2,13,1e-08,4,cycles_per_t,0,4416052,4,10,True,4,16,108.0,43.2
fig2,2,13,1e-08,4,cycles_per_t,1,4416053,4,10,True,4,16,123.0,49.2
fig2,2,13,1e-08,4,cycles_per_t,2,4416054,4,10,True,4,16,107.0,42.8
fig2,2,13,1e-08,4,cycles_per_t,3,4416055,4,10,True,4,16,124.5,49.8
fig2,2,13,1e-08,4,cycles_per_t,4,4416056,4,10,True,4,16,129.0,51.6
fig2,2,13,1e-08,4,cycles_per_t,5,4416057,4,10,True,4,16,108.0,43.2
fig2,2,13,1e-08,4,cycles_per_t,6,4416058,4,10,True,4,16,107.0,42.8
fig2,2,13,1e-08,4,cycles_per_t,7,4416059,4,10,True,4,16,118.0,47.2
fig2,2,13,1e-08,4,cycles_per_t,8,4416060,4,10,True,4,16,116.5,46.6
fig2,2,13,1e-08,4,cycles_per_t,9,4416061,4,10,True,4,16,102.5,41.0
fig2,2,13,1e-08,4,cycles_per_t,0,4420065,5,10,True,4,20,108.5,43.4
fig2,2,13,1e-08,4,cycles_per_t,1,4420066,5,10,True,4,20,107.0,42.8
fig2,2,13,1e-08,4,cycles_per_t,2,4420067,5,10,True,4,20,109.5,43.8
fig2,2,13,1e-08,4,cycles_per_t,3,4420068,5,10,True,4,20,107.5,43.0
fig2,2,13,1e-08,4,cycles_per_t,4,4420069,5,10,True,4,20,111.0,44.4
fig2,2,13,1e-08,4,cycles_per_t,5,4420070,5,10,True,4,20,130.0,52.0
fig2,2,13,1e-08,4,cycles_per_t,6,4420071,5,10,True,4,20,109.0,43.6
fig2,2,13,1e-08,4,cycles_per_t,7,4420072,5,10,True,4,20,127.0,50.8
fig2,2,13,1e-08,4,cycles_per_t,8,4420073,5,10,True,4,20,108.5,43.4
fig2,2,13,1e-08,4,cycles_per_t,9,4420074,5,10,True,4,20,126.0,50.4
fig2,2,13,1e-08,4,cycles_per_t,0,4424078,6,10,True,4,24,117.0,46.8
fig2,2,13,1e-08,4,cycles_per_t,1,4424079,6,10,True,4,24,120.5,48.2
fig2,2,13,1e-08,4,cycles_per_t,2,4424080,6,10,True,4,24,109.0,43.6
fig2,2,13,1e-08,4,cycles_per_t,3,4424081,6,10,True,4,24,136.0,54.4
fig2,2,13,1e-08,4,cycles_per_t,4,4424082,6,10,True,4,24,109.5,43.8
fig2,2,13,1e-08,4,cycles_per_t,5,4424083,6,10,True,4,24,112.5,45.0
fig2,2,13,1e-08,4,cycles_per_t,6,4424084,6,10,True,4,24,113.0,45.2
fig2,2,13,1e-08,4,cycles_per_t,7,4424085,6,10,True,4,24,112.5,45.0
fig2,2,13,1e-08,4,cycles_per_t,8,4424086,6,10,True,4,24,116.5,46.6
fig2,2,13,1e-08,4,cycles_per_t,9,4424087,6,10,True,4,24,110.5,44.2
fig2,2,13,1e-08,4,cycles_per_t,0,4428091,7,10,True,4,28,134.5,53.8
fig2,2,13,1e-08,4,cycles_per_t,1,4428092,7,10,True,4,28,123.0,49.2
fig2,2,13,1e-08,4,cycles_per_t,2,4428093,7,10,True,4,28,119.0,47.6
fig2,2,13,1e-08,4,cycles_per_t,3,4428094,7,10,True,4,28,130.0,52.0
fig2,2,13,1e-08,4,cycles_per_t,4,4428095,7,10,True,4,28,115.5,46.2
fig2,2,13,1e-08,4,cycles_per_t,5,4428096,7,10,True,4,28,139.0,55.6
fig2,2,13,1e-08,4,cycles_per_t,6,4428097,7,10,True,4,28,119.0,47.6
fig2,2,13,1e-08,4,cycles_per_t,7,4428098,7,10,True,4,28,111.5,44.6
fig2,2,13,1e-08,4,cycles_per_t,8,4428099,7,10,True,4,28,122.5,49.0
fig2,2,13,1e-08,4,cycles_per_t,9,4428100,7,10,True,4,28,130.5,52.2
fig2,2,13,1e-08,4,cycles_per_t,0,4432104,8,10,True,4,32,147.5,59.0
fig2,2,13,1e-08,4,cycles_per_t,1,4432105,8,10,True,4,32,131.0,52.4
fig2,2,13,1e-08,4,cycles_per_t,2,4432106,8,10,True,4,32,118.0,47.2
fig2,2,13,1e-08,4,cycles_per_t,3,4432107,8,10,True,4,32,118.5,47.4
fig2,2,13,1e-08,4,cycles_per_t,4,4432108,8,10,True,4,32,139.0,55.6
fig2,2,13,1e-08,4,cycles_per_t,5,4432109,8,10,True,4,32,118.0,47.2
fig2,2,13,1e-08,4,cycles_per_t,6,4432110,8,10,True,4,32,121.5,48.6
fig2,2,13,1e-08,4,cycles_per_t,7,4432111,8,10,True,4,32,132.5,53.0
fig2,2,13,1e-08,4,cycles_per_t,8,4432112,8,10,True,4,32,123.5,49.4
fig2,2,13,1e-08,4,cycles_per_t,9,4432113,8,10,True,4,32,121.0,48.4
fig2,2,13,1e-08,4,cycles_per_t,0,4436117,9,10,True,4,36,124.5,49.8
fig2,2,13,1e-08,4,cycles_per_t,1,4436118,9,10,True,4,36,120.0,48.0
fig2,2,13,1e-08,4,cycles_per_t,2,4436119,9,10,True,4,36,116.0,46.4
fig2,2,13,1e-08,4,cycles_per_t,3,4436120,9,10,True,4,36,118.0,47.2
fig2,2,13,1e-08,4,cycles_per_t,4,4436121,9,10,True,4,36,125.0,50.0
fig2,2,13,1e-08,4,cycles_per_t,5,4436122,9,10,True,4,36,120.5,48.2
fig2,2,13,1e-08,4,cycles_per_t,6,4436123,9,10,True,4,36,129.0,51.6
fig2,2,13,1e-08,4,cycles_per_t,7,4436124,9,10,True,4,36,118.0,47.2
fig2,2,13,1e-08,4,cycles_per_t,8,4436125,9,10,True,4,36,123.5,49.4
fig2,2,13,1e-08,4,cycles_per_t,9,4436126,9,10,True,4,36,124.0,49.6
fig2,2,13,1e-08,4,cycles_per_t,0,4440130,10,10,True,4,40,116.5,46.6
fig2,2,13,1e-08,4,cycles_per_t,1,4440131,10,10,True,4,40,120.0,48.0
fig2,2,13,1e-08,4,cycles_per_t,2,4440132,10,10,True,4,40,121.5,48.6
fig2,2,13,1e-08,4,cycles_per_t,3,4440133,10,10,True,4,40,119.0,47.6
fig2,2,13,1e-08,4,cycles_per_t,4,4440134,10,10,True,4,40,120.5,48.2
fig2,2,13,1e-08,4,cycles_per_t,5,4440135,10,10,True,4,40,127.0,50.8
fig2,2,13,1e-08,4,cycles_per_t,6,4440136,10,10,True,4,40,124.5,49.8
fig2,2,13,1e-08,4,cycles_per_t,7,4440137,10,10,True,4,40,134.0,53.6
fig2,2,13,1e-08,4,cycles_per_t,8,4440138,10,10,True,4,40,122.5,49.0
fig2,2,13,1e-08,4,cycles_per_t,9,4440139,10,10,True,4,40,113.5,45.4
fig2,2,13,1e-08,4,cycles_per_t,0,4808013,1,10,True,8,8,59.0,47.2
fig2,2,13,1e-08,4,cycles_per_t,1,4808014,1,10,True,8,8,72.0,57.6
fig2,2,13,1e-08,4,cycles_per_t,2,4808015,1,10,True,8,8,74.5,59.6
fig2,2,13,1e-08,4,cycles_per_t,3,4808016,1,10,True,8,8,71.5,57.2
fig2,2,13,1e-08,4,cycles_per_t,4,4808017,1,10,True,8,8,70.5,56.4
fig2,2,13,1e-08,4,cycles_per_t,5,4808018,1,10,True,8,8,58.0,46.4
fig2,2,13,1e-08,4,cycles_per_t,6,4808019,1,10,True,8,8,74.0,59.2
fig2,2,13,1e-08,4,cycles_per_t,7,4808020,1,10,True,8,8,57.5,46.0
fig2,2,13,1e-08,4,cycles_per_t,8,4808021,1,10,True,8,8,61.0,48.8
fig2,2,13,1e-08,4,cycles_per_t,9,4808022,1,10,True,8,8,71.5,57.2
fig2,2,13,1e-08,4,cycles_per_t,0,4816026,2,10,True,8,16,81.0,64.8
fig2,2,13,1e-08,4,cycles_per_t,1,4816027,2,10,True,8,16,69.5,55.6
fig2,2,13,1e-08,4,cycles_per_t,2,4816028,2,10,True,8,16,78.0,62.4
fig2,2,13,1e-08,4,cycles_per_t,3,4816029,2,10,True,8,16,61.5,49.2
fig2,2,13,1e-08,4,cycles_per_t,4,4816030,2,10,True,8,16,88.0,70.4
fig2,2,13,1e-08,4,cycles_per_t,5,4816031,2,10,True,8,16,69.5,55.6
fig2,2,13,1e-08,4,cycles_per_t,6,4816032,2,10,True,8,16,83.5,66.8
fig2,2,13,1e-08,4,cycles_per_t,7,4816033,2,10,True,8,16,63.5,50.8
fig2,2,13,1e-08,4,cycles_per_t,8,4816034,2,10,True,8,16,83.5,66.8
fig2,2,13,1e-08,4,cycles_per_t,9,4816035,2,10,True,8,16,66.0,52.8
fig2,2,13,1e-08,4,cycles_per_t,0,4824039,3,10,True,8,24,88.5,70.8
fig2,2,13,1e-08,4,cycles_per_t,1,4824040,3,10,True,8,24,82.5,66.0
fig2,2,13,1e-08,4,cycles_per_t,2,4824041,3,10,True,8,24,101.5,81.2
fig2,2,13,1e-08,4,cycles_per_t,3,4824042,3,10,True,8,24,100.5,80.4
fig2,2,13,1e-08,4,cycles_per_t,4,4824043,3,10,True,8,24,74.0,59.2
fig2,2,13,1e-08,4,cycles_per_t,5,4824044,3,10,True,8,24,76.0,60.8
fig2,2,13,1e-08,4,cycles_per_t,6,4824045,3,10,True,8,24,80.0,64.0
fig2,2,13,1e-08,4,cycles_per_t,7,4824046,3,10,True,8,24,82.5,66.0
fig2,2,13,1e-08,4,cycles_per_t,8,4824047,3,10,True,8,24,92.5,74.0
fig2,2,13,1e-08,4,cycles_per_t,9,4824048,3,10,True,8,24,79.0,63.2
fig2,2,13,1e-08,4,cycles_per_t,0,4832052,4,10,True,8,32,110.5,88.4
fig2,2,13,1e-08,4,cycles_per_t,1,4832053,4,10,True,8,32,86.5,69.2
fig2,2,13,1e-08,4,cycles_per_t,2,4832054,4,10,True,8,32,81.5,65.2
fig2,2,13,1e-08,4,cycles_per_t,3,4832055,4,10,True,8,32,103.5,82.8
fig2,2,13,1e-08,4,cycles_per_t,4,4832056,4,10,True,8,32,91.0,72.8
fig2,2,13,1e-08,4,cycles_per_t,5,4832057,4,10,True,8,32,91.0,72.8
fig2,2,13,1e-08,4,cycles_per_t,6,4832058,4,10,True,8,32,87.5,70.0
fig2,2,13,1e-08,4,cycles_per_t,7,4832059,4,10,True,8,32,86.5,69.2
fig2,2,13,1e-08,4,cycles_per_t,8,4832060,4,10,True,8,32,90.5,72.4
fig2,2,13,1e-08,4,cycles_per_t,9,4832061,4,10,True,8,32,91.0,72.8
fig2,2,13,1e-08,4,cycles_per_t,0,4840065,5,10,True,8,40,116.5,93.2
fig2,2,13,1e-08,4,cycles_per_t,1,4840066,5,10,True,8,40,115.5,92.4
fig2,2,13,1e-08,4,cycles_per_t,2,4840067,5,10,True,8,40,85.5,68.4
fig2,2,13,1e-08,4,cycles_per_t,3,4840068,5,10,True,8,40,122.0,97.6
fig2,2,13,1e-08,4,cycles_per_t,4,4840069,5,10,True,8,40,94.5,75.6
fig2,2,13,1e-08,4,cycles_per_t,5,4840070,5,10,True,8,40,115.0,92.0
fig2,2,13,1e-08,4,cycles_per_t,6,4840071,5,10,True,8,40,97.5,78.0
fig2,2,13,1e-08,4,cycles_per_t,7,4840072,5,10,True,8,40,92.0,73.6
fig2,2,13,1e-08,4,cycles_per_t,8,4840073,5,10,True,8,40,100.5,80.4
fig2,2,13,1e-08,4,cycles_per_t,9,4840074,5,10,True,8,40,93.0,74.4
fig2,2,13,1e-08,4,cycles_per_t,0,4848078,6,10,True,8,48,102.0,81.6
fig2,2,13,1e-08,4,cycles_per_t,1,4848079,6,10,True,8,48,121.5,97.2
fig2,2,13,1e-08,4,cycles_per_t,2,4848080,6,10,True,8,48,102.0,81.6
fig2,2,13,1e-08,4,cycles_per_t,3,4848081,6,10,True,8,48,107.5,86.0
fig2,2,13,1e-08,4,cycles_per_t,4,4848082,6,10,True,8,48,99.0,79.2
fig2,2,13,1e-08,4,cycles_per_t,5,4848083,6,10,True,8,48,122.5,98.0
fig2,2,13,1e-08,4,cycles_per_t,6,4848084,6,10,True,8,48,105.5,84.4
fig2,2,13,1e-08,4,cycles_per_t,7,4848085,6,10,True,8,48,117.0,93.6
fig2,2,13,1e-08,4,cycles_per_t,8,4848086,6,10,True,8,48,99.5,79.6
fig2,2,13,1e-08,4,cycles_per_t,9,4848087,6,10,True,8,48,100.5,80.4
fig2,2,13,1e-08,4,cycles_per_t,0,4856091,7,10,True,8,56,108.5,86.8
fig2,2,13,1e-08,4,cycles_per_t,1,4856092,7,10,True,8,56,111.5,89.2
fig2,2,13,1e-08,4,cycles_per_t,2,4856093,7,10,True,8,56,121.5,97.2
fig2,2,13,1e-08,4,cycles_per_t,3,4856094,7,10,True,8,56,113.0,90.4
fig2,2,13,1e-08,4,cycles_per_t,4,4856095,7,10,True,8,56,144.5,115.6
fig2,2,13,1e-08,4,cycles_per_t,5,4856096,7,10,True,8,56,107.0,85.6
fig2,2,13,1e-08,4,cycles_per_t,6,4856097,7,10,True,8,56,103.0,82.4
fig2,2,13,1e-08,4,cycles_per_t,7,4856098,7,10,True,8,56,108.5,86.8
fig2,2,13,1e-08,4,cycles_per_t,8,4856099,7,10,True,8,56,102.0,81.6
fig2,2,13,1e-08,4,cycles_per_t,9,4856100,7,10,True,8,56,130.0,104.0
fig2,2,13,1e-08,4,cycles_per_t,0,4864104,8,10,True,8,64,128.0,102.4
fig2,2,13,1e-08,4,cycles_per_t,1,4864105,8,10,True,8,64,112.5,90.0
fig2,2,13,1e-08,4,cycles_per_t,2,4864106,8,10,True,8,64,114.5,91.6
fig2,2,13,1e-08,4,cycles_per_t,3,4864107,8,10,True,8,64,106.5,85.2
fig2,2,13,1e-08,4,cycles_per_t,4,4864108,8,10,True,8,64,119.5,95.6
fig2,2,13,1e-08,4,cycles_per_t,5,4864109,8,10,True,8,64,108.0,86.4
fig2,2,13,1e-08,4,cycles_per_t,6,4864110,8,10,True,8,64,116.5,93.2
fig2,2,13,1e-08,4,cycles_per_t,7,4864111,8,10,True,8,64,116.5,93.2
fig2,2,13,1e-08,4,cycles_per_t,8,4864112,8,10,True,8,64,109.5,87.6
fig2,2,13,1e-08,4,cycles_per_t,9,4864113,8,10,True,8,64,119.5,95.6
fig2,2,13,1e-08,4,cycles_per_t,0,4872117,9,10,True,8,72,114.0,91.2
fig2,2,13,1e-08,4,cycles_per_t,1,4872118,9,10,True,8,72,146.0,116.8
fig2,2,13,1e-08,4,cycles_per_t,2,4872119,9,10,True,8,72,110.5,88.4
fig2,2,13,1e-08,4,cycles_per_t,3,4872120,9,10,True,8,72,142.0,113.6
fig2,2,13,1e-08,4,cycles_per_t,4,4872121,9,10,True,8,72,131.0,104.8
fig2,2,13,1e-08,4,cycles_per_t,5,4872122,9,10,True,8,72,131.0,104.8
fig2,2,13,1e-08,4,cycles_per_t,6,4872123,9,10,True,8,72,110.5,88.4
fig2,2,13,1e-08,4,cycles_per_t,7,4872124,9,10,True,8,72,110.5,88.4
fig2,2,13,1e-08,4,cycles_per_t,8,4872125,9,10,True,8,72,108.5,86.8
fig2,2,13,1e-08,4,cycles_per_t,9,4872126,9,10,True,8,72,114.0,91.2
fig2,2,13,1e-08,4,cycles_per_t,0,4880130,10,10,True,8,80,117.0,93.6
fig2,2,13,1e-08,4,cycles_per_t,1,4880131,10,10,True,8,80,120.5,96.4
fig2,2,13,1e-08,4,cycles_per_t,2,4880132,10,10,True,8,80,155.0,124.0
fig2,2,13,1e-08,4,cycles_per_t,3,4880133,10,10,True,8,80,128.0,102.4
fig2,2,13,1e-08,4,cycles_per_t,4,4880134,10,10,True,8,80,122.5,98.0
fig2,2,13,1e-08,4,cycles_per_t,5,4880135,10,10,True,8,80,117.5,94.0
fig2,2,13,1e-08,4,cycles_per_t,6,4880136,10,10,True,8,80,121.5,97.2
fig2,2,13,1e-08,4,cycles_per_t,7,4880137,10,10,True,8,80,122.0,97.6
fig2,2,13,1e-08,4,cycles_per_t,8,4880138,10,10,True,8,80,112.5,90.0
fig2,2,13,1e-08,4,cycles_per_t,9,4880139,10,10,True,8,80,123.5,98.8
fig3,0,7,1e-08,2,cycles_per_t,0,10000,10,10,True,,10,417.5,41.75
fig3,0,7,1e-08,2,cycles_per_t,1,10001,10,10,True,,10,456.0,45.6
fig3,0,7,1e-08,2,cycles_per_t,2,10002,10,10,True,,10,469.5,46.95
fig3,0,7,1e-08,2,cycles_per_t,3,10003,10,10,True,,10,507.5,50.75
fig3,0,7,1e-08,2,cycles_per_t,4,10004,10,10,True,,10,406.0,40.6
fig3,0,7,1e-08,2,cycles_per_t,5,10005,10,10,True,,10,379.5,37.95
fig3,0,7,1e-08,2,cycles_per_t,6,10006,10,10,True,,10,421.0,42.1
fig3,0,7,1e-08,2,cycles_per_t,7,10007,10,10,True,,10,479.0,47.9
fig3,0,7,1e-08,2,cycles_per_t,8,10008,10,10,True,,10,416.5,41.65
fig3,0,7,1e-08,2,cycles_per_t,9,10009,10,10,True,,10,504.5,50.45
fig3,0,7,1e-08,2,cycles_per_t,0,9000,10,10,True,,9,543.5,48.915
fig3,0,7,1e-08,2,cycles_per_t,1,9001,10,10,True,,9,528.5,47.565
fig3,0,7,1e-08,2,cycles_per_t,2,9002,10,10,True,,9,508.0,45.72
fig3,0,7,1e-08,2,cycles_per_t,3,9003,10,10,True,,9,495.0,44.55
fig3,0,7,1e-08,2,cycles_per_t,4,9004,10,10,True,,9,486.5,43.785
