n_qubits,qubit_cols,qubit_rows,round,code_distance,placement,n_aods,total_time,movement_time,return_movement_time,TMR_round,RUS_round,max_rus_per_qubit,avg_rus_per_qubit,initial_angle,largest_angle,tmr_total,rus_total,trial,fidelity_target,factory_physical_size
16,4,4,6,13,col_based,1,824.0,202.0,121.5,0.0,60.0,40,20.0,,,0,150,0,1e-08,4
16,4,4,7,13,col_based,1,717.5,147.0,67.0,0.0,62.0,40,20.0,,,0,174,0,1e-08,4
16,4,4,8,13,col_based,1,907.5,241.0,161.5,0.0,62.0,40,20.0,,,0,151,0,1e-08,4
16,4,4,0,13,col_based,1,821.5,217.5,121.5,0.0,59.0,40,20.0,,,0,164,1,1e-08,4
16,4,4,1,13,col_based,1,823.0,216.5,129.0,0.0,59.0,40,20.0,,,0,168,1,1e-08,4
16,4,4,2,13,col_based,1,690.0,144.5,60.0,0.0,61.0,40,20.0,,,0,149,1,1e-08,4
16,4,4,3,13,col_based,1,970.0,284.0,177.5,0.0,63.0,40,20.0,,,0,157,1,1e-08,4
16,4,4,4,13,col_based,1,1217.5,282.5,110.0,0.0,82.0,39,39.0,,,0,322,1,1e-08,4
16,4,4,5,13,col_based,1,818.0,203.5,113.0,0.0,61.0,40,20.0,,,0,170,1,1e-08,4
16,4,4,6,13,col_based,1,795.0,198.0,116.0,0.0,60.0,40,20.0,,,0,160,1,1e-08,4
16,4,4,7,13,col_based,1,684.0,145.5,62.0,0.0,58.0,40,20.0,,,0,161,1,1e-08,4
16,4,4,8,13,col_based,1,904.5,233.5,157.0,0.0,61.0,40,20.0,,,0,157,1,1e-08,4
16,4,4,0,13,col_based,1,824.0,205.5,115.0,0.0,61.0,40,20.0,,,0,167,2,1e-08,4
16,4,4,1,13,col_based,1,941.5,247.0,159.0,0.0,63.0,40,20.0,,,0,153,2,1e-08,4
16,4,4,2,13,col_based,1,722.5,158.0,69.0,0.0,61.0,40,20.0,,,0,164,2,1e-08,4
16,4,4,3,13,col_based,1,910.0,260.5,168.0,0.0,60.0,40,20.0,,,0,145,2,1e-08,4
16,4,4,4,13,col_based,1,1278.0,290.0,116.5,0.0,85.0,39,39.0,,,0,340,2,1e-08,4
16,4,4,5,13,col_based,1,816.5,202.0,112.0,0.0,62.0,40,20.0,,,0,155,2,1e-08,4
16,4,4,6,13,col_based,1,807.0,220.5,114.0,0.0,61.0,40,20.0,,,0,159,2,1e-08,4
16,4,4,7,13,col_based,1,730.5,172.0,69.0,0.0,62.0,40,20.0,,,0,162,2,1e-08,4
16,4,4,8,13,col_based,1,887.5,252.5,156.5,0.0,60.0,40,20.0,,,0,164,2,1e-08,4
16,4,4,0,13,col_based,1,820.0,214.0,125.5,0.0,62.0,40,20.0,,,0,142,3,1e-08,4
16,4,4,1,13,col_based,1,836.5,212.0,122.0,0.0,62.0,40,20.0,,,0,184,3,1e-08,4
16,4,4,2,13,col_based,1,749.0,157.0,76.0,0.0,61.0,40,20.0,,,0,161,3,1e-08,4
16,4,4,3,13,col_based,1,866.5,230.5,149.5,0.0,61.0,40,20.0,,,0,160,3,1e-08,4
16,4,4,4,13,col_based,1,1225.0,307.0,107.0,0.0,83.0,39,39.0,,,0,312,3,1e-08,4
16,4,4,5,13,col_based,1,833.0,201.0,132.0,0.0,58.0,40,20.0,,,0,154,3,1e-08,4
16,4,4,6,13,col_based,1,840.0,216.0,122.0,0.0,63.0,40,20.0,,,0,144,3,1e-08,4
16,4,4,7,13,col_based,1,751.5,164.5,74.5,0.0,64.0,40,20.0,,,0,175,3,1e-08,4
16,4,4,8,13,col_based,1,900.0,256.0,154.5,0.0,63.0,40,20.0,,,0,169,3,1e-08,4
16,4,4,0,13,col_based,1,824.5,215.0,121.0,0.0,62.0,40,20.0,,,0,152,4,1e-08,4
16,4,4,1,13,col_based,1,788.0,191.0,109.0,0.0,61.0,40,20.0,,,0,160,4,1e-08,4
16,4,4,2,13,col_based,1,734.0,156.0,71.5,0.0,63.0,40,20.0,,,0,160,4,1e-08,4
16,4,4,3,13,col_based,1,900.5,251.0,169.5,0.0,62.0,40,20.0,,,0,148,4,1e-08,4
16,4,4,4,13,col_based,1,1240.5,296.0,113.0,0.0,83.0,39,39.0,,,0,296,4,1e-08,4
16,4,4,5,13,col_based,1,863.0,243.5,136.5,0.0,61.0,40,20.0,,,0,159,4,1e-08,4
16,4,4,6,13,col_based,1,778.5,199.5,105.0,0.0,59.0,40,20.0,,,0,165,4,1e-08,4
16,4,4,7,13,col_based,1,724.5,146.5,74.5,0.0,62.0,40,20.0,,,0,161,4,1e-08,4
16,4,4,8,13,col_based,1,902.0,251.5,162.0,0.0,60.0,40,20.0,,,0,152,4,1e-08,4
16,4,4,0,13,col_based,2,701.5,156.5,88.5,0.0,61.0,40,20.0,,,0,144,0,1e-08,4
16,4,4,1,13,col_based,2,694.0,170.0,103.5,0.0,59.0,40,20.0,,,0,155,0,1e-08,4
16,4,4,2,13,col_based,2,623.0,113.5,51.5,0.0,60.0,40,20.0,,,0,151,0,1e-08,4
16,4,4,3,13,col_based,2,769.0,248.0,160.0,0.0,58.0,40,20.0,,,0,159,0,1e-08,4
16,4,4,4,13,col_based,2,1108.0,234.0,98.0,0.0,82.0,39,39.0,,,0,312,0,1e-08,4
16,4,4,5,13,col_based,2,663.5,153.0,77.5,0.0,58.0,40,20.0,,,0,178,0,1e-08,4
16,4,4,6,13,col_based,2,710.5,171.5,101.5,0.0,60.0,40,20.0,,,0,150,0,1e-08,4
16,4,4,7,13,col_based,2,658.0,130.5,57.5,0.0,62.0,40,20.0,,,0,174,0,1e-08,4
16,4,4,8,13,col_based,2,784.0,233.0,159.0,0.0,62.0,40,20.0,,,0,151,0,1e-08,4
16,4,4,0,13,col_based,2,714.0,193.0,101.5,0.0,59.0,40,20.0,,,0,164,1,1e-08,4
16,4,4,1,13,col_based,2,709.0,193.5,112.0,0.0,59.0,40,20.0,,,0,168,1,1e-08,4
16,4,4,2,13,col_based,2,634.0,124.5,53.5,0.0,61.0,40,20.0,,,0,149,1,1e-08,4
16,4,4,3,13,col_based,2,826.0,274.0,172.0,0.0,63.0,40,20.0,,,0,157,1,1e-08,4
16,4,4,4,13,col_based,2,1112.0,237.5,93.5,0.0,82.0,39,39.0,,,0,322,1,1e-08,4
16,4,4,5,13,col_based,2,710.5,174.5,99.0,0.0,61.0,40,20.0,,,0,170,1,1e-08,4
16,4,4,6,13,col_based,2,696.5,174.5,100.0,0.0,60.0,40,20.0,,,0,160,1,1e-08,4
16,4,4,7,13,col_based,2,627.5,130.0,52.5,0.0,58.0,40,20.0,,,0,161,1,1e-08,4
16,4,4,8,13,col_based,2,788.5,226.0,155.5,0.0,61.0,40,20.0,,,0,157,1,1e-08,4
16,4,4,0,13,col_based,2,713.0,172.0,96.5,0.0,61.0,40,20.0,,,0,167,2,1e-08,4
16,4,4,1,13,col_based,2,791.5,222.5,146.0,0.0,63.0,40,20.0,,,0,153,2,1e-08,4
16,4,4,2,13,col_based,2,655.5,139.0,58.5,0.0,61.0,40,20.0,,,0,164,2,1e-08,4
16,4,4,3,13,col_based,2,779.0,251.0,161.5,0.0,60.0,40,20.0,,,0,145,2,1e-08,4
16,4,4,4,13,col_based,2,1163.0,249.0,104.5,0.0,85.0,39,39.0,,,0,340,2,1e-08,4
16,4,4,5,13,col_based,2,714.0,173.0,97.0,0.0,62.0,40,20.0,,,0,155,2,1e-08,4
16,4,4,6,13,col_based,2,705.0,197.0,105.0,0.0,61.0,40,20.0,,,0,159,2,1e-08,4
16,4,4,7,13,col_based,2,662.5,149.5,57.0,0.0,62.0,40,20.0,,,0,162,2,1e-08,4
16,4,4,8,13,col_based,2,763.0,243.0,153.0,0.0,60.0,40,20.0,,,0,164,2,1e-08,4
16,4,4,0,13,col_based,2,710.5,183.0,106.0,0.0,62.0,40,20.0,,,0,142,3,1e-08,4
16,4,4,1,13,col_based,2,729.0,184.5,106.5,0.0,62.0,40,20.0,,,0,184,3,1e-08,4
16,4,4,2,13,col_based,2,672.0,136.0,67.0,0.0,61.0,40,20.0,,,0,161,3,1e-08,4
16,4,4,3,13,col_based,2,762.0,224.5,147.0,0.0,61.0,40,20.0,,,0,160,3,1e-08,4
16,4,4,4,13,col_based,2,1121.0,268.0,97.0,0.0,83.0,39,39.0,,,0,312,3,1e-08,4
16,4,4,5,13,col_based,2,715.0,169.0,114.5,0.0,58.0,40,20.0,,,0,154,3,1e-08,4
16,4,4,6,13,col_based,2,729.0,180.5,103.5,0.0,63.0,40,20.0,,,0,144,3,1e-08,4
16,4,4,7,13,col_based,2,683.0,144.0,59.5,0.0,64.0,40,20.0,,,0,175,3,1e-08,4
16,4,4,8,13,col_based,2,786.0,250.5,148.5,0.0,63.0,40,20.0,,,0,169,3,1e-08,4
16,4,4,0,13,col_based,2,714.0,191.5,108.0,0.0,62.0,40,20.0,,,0,152,4,1e-08,4
16,4,4,1,13,col_based,2,697.0,174.5,104.0,0.0,61.0,40,20.0,,,0,160,4,1e-08,4
16,4,4,2,13,col_based,2,663.5,130.0,56.5,0.0,63.0,40,20.0,,,0,160,4,1e-08,4
16,4,4,3,13,col_based,2,773.5,239.5,162.5,0.0,62.0,40,20.0,,,0,148,4,1e-08,4
16,4,4,4,13,col_based,2,1132.5,263.0,99.0,0.0,83.0,39,39.0,,,0,296,4,1e-08,4
16,4,4,5,13,col_based,2,740.5,219.5,120.0,0.0,61.0,40,20.0,,,0,159,4,1e-08,4
16,4,4,6,13,col_based,2,683.5,176.0,100.0,0.0,59.0,40,20.0,,,0,165,4,1e-08,4
16,4,4,7,13,col_based,2,658.0,128.5,67.0,0.0,62.0,40,20.0,,,0,161,4,1e-08,4
16,4,4,8,13,col_based,2,783.5,245.5,156.5,0.0,60.0,40,20.0,,,0,152,4,1e-08,4
16,4,4,0,13,col_based,3,679.5,153.5,83.0,0.0,61.0,40,20.0,,,0,144,0,1e-08,4
16,4,4,1,13,col_based,3,676.0,161.5,99.0,0.0,59.0,40,20.0,,,0,155,0,1e-08,4
16,4,4,2,13,col_based,3,615.0,107.5,50.0,0.0,60.0,40,20.0,,,0,151,0,1e-08,4
16,4,4,3,13,col_based,3,754.5,236.5,158.5,0.0,58.0,40,20.0,,,0,159,0,1e-08,4
16,4,4,4,13,col_based,3,1083.5,214.0,95.0,0.0,82.0,39,39.0,,,0,312,0,1e-08,4
16,4,4,5,13,col_based,3,649.5,150.5,76.5,0.0,58.0,40,20.0,,,0,178,0,1e-08,4
16,4,4,6,13,col_based,3,689.0,160.5,94.5,0.0,60.0,40,20.0,,,0,150,0,1e-08,4
16,4,4,7,13,col_based,3,651.5,122.0,54.5,0.0,62.0,40,20.0,,,0,174,0,1e-08,4
16,4,4,8,13,col_based,3,776.5,217.0,155.0,0.0,62.0,40,20.0,,,0,151,0,1e-08,4
16,4,4,0,13,col_based,3,696.0,183.5,92.0,0.0,59.0,40,20.0,,,0,164,1,1e-08,4
16,4,4,1,13,col_based,3,684.5,182.0,100.0,0.0,59.0,40,20.0,,,0,168,1,1e-08,4
16,4,4,2,13,col_based,3,624.0,114.0,50.5,0.0,61.0,40,20.0,,,0,149,1,1e-08,4
16,4,4,3,13,col_based,3,815.0,258.0,169.0,0.0,63.0,40,20.0,,,0,157,1,1e-08,4
16,4,4,4,13,col_based,3,1089.0,228.5,92.0,0.0,82.0,39,39.0,,,0,322,1,1e-08,4
16,4,4,5,13,col_based,3,692.5,164.5,93.0,0.0,61.0,40,20.0,,,0,170,1,1e-08,4
16,4,4,6,13,col_based,3,674.5,162.0,93.5,0.0,60.0,40,20.0,,,0,160,1,1e-08,4
16,4,4,7,13,col_based,3,621.0,122.0,51.5,0.0,58.0,40,20.0,,,0,161,1,1e-08,4
16,4,4,8,13,col_based,3,779.5,214.5,152.0,0.0,61.0,40,20.0,,,0,157,1,1e-08,4
16,4,4,0,13,col_based,3,696.0,165.5,92.0,0.0,61.0,40,20.0,,,0,167,2,1e-08,4
16,4,4,1,13,col_based,3,765.0,211.5,142.5,0.0,63.0,40,20.0,,,0,153,2,1e-08,4
16,4,4,2,13,col_based,3,643.0,127.5,54.5,0.0,61.0,40,20.0,,,0,164,2,1e-08,4
16,4,4,3,13,col_based,3,764.5,243.0,160.0,0.0,60.0,40,20.0,,,0,145,2,1e-08,4
16,4,4,4,13,col_based,3,1140.0,240.0,102.0,0.0,85.0,39,39.0,,,0,340,2,1e-08,4
16,4,4,5,13,col_based,3,697.5,163.5,91.0,0.0,62.0,40,20.0,,,0,155,2,1e-08,4
16,4,4,6,13,col_based,3,692.0,190.5,102.5,0.0,61.0,40,20.0,,,0,159,2,1e-08,4
16,4,4,7,13,col_based,3,649.0,138.0,56.0,0.0,62.0,40,20.0,,,0,162,2,1e-08,4
16,4,4,8,13,col_based,3,749.5,237.5,150.5,0.0,60.0,40,20.0,,,0,164,2,1e-08,4
16,4,4,0,13,col_based,3,692.5,175.5,103.0,0.0,62.0,40,20.0,,,0,142,3,1e-08,4
16,4,4,1,13,col_based,3,709.5,173.5,102.5,0.0,62.0,40,20.0,,,0,184,3,1e-08,4
16,4,4,2,13,col_based,3,660.0,129.5,63.5,0.0,61.0,40,20.0,,,0,161,3,1e-08,4
16,4,4,3,13,col_based,3,755.0,216.0,144.5,0.0,61.0,40,20.0,,,0,160,3,1e-08,4
16,4,4,4,13,col_based,3,1098.0,252.0,92.5,0.0,83.0,39,39.0,,,0,312,3,1e-08,4
16,4,4,5,13,col_based,3,693.0,156.5,108.5,0.0,58.0,40,20.0,,,0,154,3,1e-08,4
16,4,4,6,13,col_based,3,704.5,172.0,97.0,0.0,63.0,40,20.0,,,0,144,3,1e-08,4
16,4,4,7,13,col_based,3,671.0,136.0,57.5,0.0,64.0,40,20.0,,,0,175,3,1e-08,4
16,4,4,8,13,col_based,3,777.5,238.5,146.5,0.0,63.0,40,20.0,,,0,169,3,1e-08,4
16,4,4,0,13,col_based,3,696.0,181.0,102.5,0.0,62.0,40,20.0,,,0,152,4,1e-08,4
16,4,4,1,13,col_based,3,688.5,164.0,99.5,0.0,61.0,40,20.0,,,0,160,4,1e-08,4
16,4,4,2,13,col_based,3,653.0,122.0,55.0,0.0,63.0,40,20.0,,,0,160,4,1e-08,4
16,4,4,3,13,col_based,3,761.5,237.0,161.0,0.0,62.0,40,20.0,,,0,148,4,1e-08,4
16,4,4,4,13,col_based,3,1108.0,246.0,100.0,0.0,83.0,39,39.0,,,0,296,4,1e-08,4
16,4,4,5,13,col_based,3,715.5,211.5,114.0,0.0,61.0,40,20.0,,,0,159,4,1e-08,4
16,4,4,6,13,col_based,3,673.0,171.0,97.5,0.0,59.0,40,20.0,,,0,165,4,1e-08,4
16,4,4,7,13,col_based,3,647.0,118.5,64.5,0.0,62.0,40,20.0,,,0,161,4,1e-08,4
16,4,4,8,13,col_based,3,771.0,234.5,153.5,0.0,60.0,40,20.0,,,0,152,4,1e-08,4
16,4,4,0,13,col_based,4,678.0,148.0,83.0,0.0,61.0,40,20.0,,,0,144,0,1e-08,4
16,4,4,1,13,col_based,4,675.0,157.0,98.0,0.0,59.0,40,20.0,,,0,155,0,1e-08,4
16,4,4,2,13,col_based,4,614.0,104.0,50.0,0.0,60.0,40,20.0,,,0,151,0,1e-08,4
16,4,4,3,13,col_based,4,754.5,235.0,158.5,0.0,58.0,40,20.0,,,0,159,0,1e-08,4
16,4,4,4,13,col_based,4,1078.5,204.0,95.0,0.0,82.0,39,39.0,,,0,312,0,1e-08,4
16,4,4,5,13,col_based,4,649.0,146.5,76.0,0.0,58.0,40,20.0,,,0,178,0,1e-08,4
16,4,4,6,13,col_based,4,688.5,157.0,93.5,0.0,60.0,40,20.0,,,0,150,0,1e-08,4
16,4,4,7,13,col_based,4,651.0,118.5,54.0,0.0,62.0,40,20.0,,,0,174,0,1e-08,4
16,4,4,8,13,col_based,4,775.5,213.0,155.0,0.0,62.0,40,20.0,,,0,151,0,1e-08,4
16,4,4,0,13,col_based,4,692.5,181.5,92.0,0.0,59.0,40,20.0,,,0,164,1,1e-08,4
16,4,4,1,13,col_based,4,680.5,177.0,100.0,0.0,59.0,40,20.0,,,0,168,1,1e-08,4
16,4,4,2,13,col_based,4,624.0,109.5,50.5,0.0,61.0,40,20.0,,,0,149,1,1e-08,4
16,4,4,3,13,col_based,4,813.5,256.0,169.0,0.0,63.0,40,20.0,,,0,157,1,1e-08,4
16,4,4,4,13,col_based,4,1079.0,212.5,89.5,0.0,82.0,39,39.0,,,0,322,1,1e-08,4
16,4,4,5,13,col_based,4,691.5,161.5,92.0,0.0,61.0,40,20.0,,,0,170,1,1e-08,4
16,4,4,6,13,col_based,4,673.0,158.0,93.5,0.0,60.0,40,20.0,,,0,160,1,1e-08,4
16,4,4,7,13,col_based,4,621.0,120.0,51.5,0.0,58.0,40,20.0,,,0,161,1,1e-08,4
16,4,4,8,13,col_based,4,779.5,211.0,152.0,0.0,61.0,40,20.0,,,0,157,1,1e-08,4
16,4,4,0,13,col_based,4,694.5,161.0,91.5,0.0,61.0,40,20.0,,,0,167,2,1e-08,4
16,4,4,1,13,col_based,4,764.0,208.0,140.5,0.0,63.0,40,20.0,,,0,153,2,1e-08,4
16,4,4,2,13,col_based,4,642.0,120.5,53.5,0.0,61.0,40,20.0,,,0,164,2,1e-08,4
16,4,4,3,13,col_based,4,764.0,239.0,160.0,0.0,60.0,40,20.0,,,0,145,2,1e-08,4
16,4,4,4,13,col_based,4,1129.0,228.5,102.0,0.0,85.0,39,39.0,,,0,340,2,1e-08,4
16,4,4,5,13,col_based,4,696.5,161.0,91.0,0.0,62.0,40,20.0,,,0,155,2,1e-08,4
16,4,4,6,13,col_based,4,691.0,184.5,102.5,0.0,61.0,40,20.0,,,0,159,2,1e-08,4
16,4,4,7,13,col_based,4,647.0,133.0,55.5,0.0,62.0,40,20.0,,,0,162,2,1e-08,4
16,4,4,8,13,col_based,4,749.0,232.5,150.5,0.0,60.0,40,20.0,,,0,164,2,1e-08,4
16,4,4,0,13,col_based,4,689.0,171.5,100.5,0.0,62.0,40,20.0,,,0,142,3,1e-08,4
16,4,4,1,13,col_based,4,707.5,169.0,98.5,0.0,62.0,40,20.0,,,0,184,3,1e-08,4
16,4,4,2,13,col_based,4,659.0,121.5,63.5,0.0,61.0,40,20.0,,,0,161,3,1e-08,4
16,4,4,3,13,col_based,4,755.0,213.0,144.5,0.0,61.0,40,20.0,,,0,160,3,1e-08,4
16,4,4,4,13,col_based,4,1091.0,240.5,92.5,0.0,83.0,39,39.0,,,0,312,3,1e-08,4
16,4,4,5,13,col_based,4,690.0,154.0,108.0,0.0,58.0,40,20.0,,,0,154,3,1e-08,4
16,4,4,6,13,col_based,4,702.5,168.0,96.0,0.0,63.0,40,20.0,,,0,144,3,1e-08,4
16,4,4,7,13,col_based,4,670.5,131.5,57.5,0.0,64.0,40,20.0,,,0,175,3,1e-08,4
16,4,4,8,13,col_based,4,777.0,234.5,146.5,0.0,63.0,40,20.0,,,0,169,3,1e-08,4
16,4,4,0,13,col_based,4,696.0,178.5,102.5,0.0,62.0,40,20.0,,,0,152,4,1e-08,4
16,4,4,1,13,col_based,4,688.5,160.5,97.5,0.0,61.0,40,20.0,,,0,160,4,1e-08,4
16,4,4,2,13,col_based,4,650.0,116.5,55.0,0.0,63.0,40,20.0,,,0,160,4,1e-08,4
16,4,4,3,13,col_based,4,761.5,233.5,159.5,0.0,62.0,40,20.0,,,0,148,4,1e-08,4
16,4,4,4,13,col_based,4,1102.5,234.5,98.5,0.0,83.0,39,39.0,,,0,296,4,1e-08,4
16,4,4,5,13,col_based,4,714.5,208.0,112.0,0.0,61.0,40,20.0,,,0,159,4,1e-08,4
16,4,4,6,13,col_based,4,672.0,168.5,97.0,0.0,59.0,40,20.0,,,0,165,4,1e-08,4
16,4,4,7,13,col_based,4,646.0,111.5,64.5,0.0,62.0,40,20.0,,,0,161,4,1e-08,4
16,4,4,8,13,col_based,4,769.5,232.0,153.5,0.0,60.0,40,20.0,,,0,152,4,1e-08,4
16,4,4,0,13,col_based,5,678.0,148.0,83.0,0.0,61.0,40,20.0,,,0,144,0,1e-08,4
16,4,4,1,13,col_based,5,675.0,156.0,98.0,0.0,59.0,40,20.0,,,0,155,0,1e-08,4
16,4,4,2,13,col_based,5,614.0,102.5,50.0,0.0,60.0,40,20.0,,,0,151,0,1e-08,4
16,4,4,3,13,col_based,5,754.5,234.5,158.5,0.0,58.0,40,20.0,,,0,159,0,1e-08,4
16,4,4,4,13,col_based,5,1078.5,201.5,95.0,0.0,82.0,39,39.0,,,0,312,0,1e-08,4
16,4,4,5,13,col_based,5,649.0,146.5,76.0,0.0,58.0,40,20.0,,,0,178,0,1e-08,4
16,4,4,6,13,col_based,5,688.5,155.5,93.5,0.0,60.0,40,20.0,,,0,150,0,1e-08,4
16,4,4,7,13,col_based,5,651.0,117.0,54.0,0.0,62.0,40,20.0,,,0,174,0,1e-08,4
16,4,4,8,13,col_based,5,775.5,212.0,155.0,0.0,62.0,40,20.0,,,0,151,0,1e-08,4
16,4,4,0,13,col_based,5,692.5,180.5,92.0,0.0,59.0,40,20.0,,,0,164,1,1e-08,4
16,4,4,1,13,col_based,5,680.0,176.5,100.0,0.0,59.0,40,20.0,,,0,168,1,1e-08,4
16,4,4,2,13,col_based,5,624.0,108.5,50.5,0.0,61.0,40,20.0,,,0,149,1,1e-08,4
16,4,4,3,13,col_based,5,813.5,254.5,169.0,0.0,63.0,40,20.0,,,0,157,1,1e-08,4
16,4,4,4,13,col_based,5,1078.0,209.5,89.5,0.0,82.0,39,39.0,,,0,322,1,1e-08,4
16,4,4,5,13,col_based,5,691.5,159.0,92.0,0.0,61.0,40,20.0,,,0,170,1,1e-08,4
16,4,4,6,13,col_based,5,672.0,156.0,93.5,0.0,60.0,40,20.0,,,0,160,1,1e-08,4
16,4,4,7,13,col_based,5,621.0,118.5,51.5,0.0,58.0,40,20.0,,,0,161,1,1e-08,4
16,4,4,8,13,col_based,5,779.5,210.0,152.0,0.0,61.0,40,20.0,,,0,157,1,1e-08,4
16,4,4,0,13,col_based,5,694.5,158.0,90.5,0.0,61.0,40,20.0,,,0,167,2,1e-08,4
16,4,4,1,13,col_based,5,764.0,205.0,140.5,0.0,63.0,40,20.0,,,0,153,2,1e-08,4
16,4,4,2,13,col_based,5,642.0,118.5,53.5,0.0,61.0,40,20.0,,,0,164,2,1e-08,4
16,4,4,3,13,col_based,5,764.0,238.5,160.0,0.0,60.0,40,20.0,,,0,145,2,1e-08,4
16,4,4,4,13,col_based,5,1128.5,223.5,102.0,0.0,85.0,39,39.0,,,0,340,2,1e-08,4
16,4,4,5,13,col_based,5,696.5,158.5,91.0,0.0,62.0,40,20.0,,,0,155,2,1e-08,4
16,4,4,6,13,col_based,5,691.0,184.0,102.5,0.0,61.0,40,20.0,,,0,159,2,1e-08,4
16,4,4,7,13,col_based,5,647.0,131.0,55.5,0.0,62.0,40,20.0,,,0,162,2,1e-08,4
16,4,4,8,13,col_based,5,749.0,232.0,150.5,0.0,60.0,40,20.0,,,0,164,2,1e-08,4
16,4,4,0,13,col_based,5,689.0,170.5,100.5,0.0,62.0,40,20.0,,,0,142,3,1e-08,4
16,4,4,1,13,col_based,5,707.5,168.5,98.5,0.0,62.0,40,20.0,,,0,184,3,1e-08,4
16,4,4,2,13,col_based,5,659.0,118.5,63.5,0.0,61.0,40,20.0,,,0,161,3,1e-08,4
16,4,4,3,13,col_based,5,755.0,213.0,144.5,0.0,61.0,40,20.0,,,0,160,3,1e-08,4
16,4,4,4,13,col_based,5,1091.0,237.0,92.5,0.0,83.0,39,39.0,,,0,312,3,1e-08,4
16,4,4,5,13,col_based,5,690.0,152.0,108.0,0.0,58.0,40,20.0,,,0,154,3,1e-08,4
16,4,4,6,13,col_based,5,702.5,166.5,96.0,0.0,63.0,40,20.0,,,0,144,3,1e-08,4
16,4,4,7,13,col_based,5,670.5,128.0,57.5,0.0,64.0,40,20.0,,,0,175,3,1e-08,4
16,4,4,8,13,col_based,5,777.0,234.5,146.5,0.0,63.0,40,20.0,,,0,169,3,1e-08,4
16,4,4,0,13,col_based,5,696.0,176.0,102.5,0.0,62.0,40,20.0,,,0,152,4,1e-08,4
16,4,4,1,13,col_based,5,688.5,159.5,97.5,0.0,61.0,40,20.0,,,0,160,4,1e-08,4
16,4,4,2,13,col_based,5,650.0,114.0,55.0,0.0,63.0,40,20.0,,,0,160,4,1e-08,4
16,4,4,3,13,col_based,5,761.5,230.5,159.5,0.0,62.0,40,20.0,,,0,148,4,1e-08,4
16,4,4,4,13,col_based,5,1102.5,232.0,98.5,0.0,83.0,39,39.0,,,0,296,4,1e-08,4
16,4,4,5,13,col_based,5,714.5,206.5,112.0,0.0,61.0,40,20.0,,,0,159,4,1e-08,4
16,4,4,6,13,col_based,5,672.0,167.5,97.0,0.0,59.0,40,20.0,,,0,165,4,1e-08,4
16,4,4,7,13,col_based,5,646.0,110.0,64.5,0.0,62.0,40,20.0,,,0,161,4,1e-08,4
16,4,4,8,13,col_based,5,769.5,230.0,153.5,0.0,60.0,40,20.0,,,0,152,4,1e-08,4
36,6,6,0,13,col_based,1,1066.5,446.0,206.5,0.0,61.0,40,20.0,,,0,356,0,1e-08,4
36,6,6,1,13,col_based,1,1153.5,468.0,253.0,0.0,61.0,40,20.0,,,0,339,0,1e-08,4
36,6,6,2,13,col_based,1,847.5,290.0,106.0,0.0,61.0,40,20.0,,,0,377,0,1e-08,4
36,6,6,3,13,col_based,1,1331.5,564.0,333.5,0.0,62.0,40,20.0,,,0,357,0,1e-08,4
36,6,6,4,13,col_based,1,1467.5,553.5,182.5,0.0,84.0,39,39.0,,,0,695,0,1e-08,4
36,6,6,5,13,col_based,1,1107.5,433.0,231.0,0.0,61.0,40,20.0,,,0,360,0,1e-08,4
36,6,6,6,13,col_based,1,1104.5,453.0,220.0,0.0,62.0,40,20.0,,,0,354,0,1e-08,4
36,6,6,7,13,col_based,1,825.5,311.5,94.0,0.0,62.0,40,20.0,,,0,355,0,1e-08,4
36,6,6,8,13,col_based,1,1323.5,529.0,327.0,0.0,61.0,40,20.0,,,0,340,0,1e-08,4
36,6,6,0,13,col_based,1,1056.5,396.0,206.0,0.0,62.0,40,20.0,,,0,356,1,1e-08,4
36,6,6,1,13,col_based,1,1128.0,415.5,234.5,0.0,63.0,40,20.0,,,0,351,1,1e-08,4
36,6,6,2,13,col_based,1,878.5,294.5,108.0,0.0,63.0,40,20.0,,,0,366,1,1e-08,4
36,6,6,3,13,col_based,1,1345.0,573.5,346.0,0.0,61.0,40,20.0,,,0,361,1,1e-08,4
36,6,6,4,13,col_based,1,1418.5,544.0,156.0,0.0,82.0,39,39.0,,,0,690,1,1e-08,4
36,6,6,5,13,col_based,1,1007.0,382.0,174.5,0.0,61.0,40,20.0,,,0,372,1,1e-08,4
36,6,6,6,13,col_based,1,1117.0,435.5,235.0,0.0,63.0,40,20.0,,,0,343,1,1e-08,4
36,6,6,7,13,col_based,1,821.0,281.0,98.0,0.0,61.0,40,20.0,,,0,360,1,1e-08,4
36,6,6,8,13,col_based,1,1334.5,570.0,322.0,0.0,62.0,40,20.0,,,0,357,1,1e-08,4
36,6,6,0,13,col_based,1,1151.0,446.5,240.5,0.0,63.0,40,20.0,,,0,363,2,1e-08,4
36,6,6,1,13,col_based,1,1070.0,393.0,220.5,0.0,63.0,40,20.0,,,0,340,2,1e-08,4
36,6,6,2,13,col_based,1,884.5,301.0,107.5,0.0,64.0,40,20.0,,,0,349,2,1e-08,4
36,6,6,3,13,col_based,1,1239.0,515.5,291.0,0.0,61.0,40,20.0,,,0,374,2,1e-08,4
36,6,6,4,13,col_based,1,1455.5,540.5,182.5,0.0,83.0,39,39.0,,,0,700,2,1e-08,4
