trial,code_distance,qubit_layout,n_trotter_steps,placement,n_aods,consider_skip_rus,trivial_return,decompose_move,parallel_execution,prepare_lookahead_angles,logical_se_interval,total_depth,fidelity,fidelity_of_rz_layer,fidelity_of_rz_injection,fidelity_of_rz_teleportaion,fidelity_of_rz_s,fidelity_cnot,fidelity_1q,fidelity_idle,n_cnot,n_cnot_teleportation,n_h,n_s,n_se_q,n_rz_seen
4,7,"(4, 4)",1,seperate_region_row,3,0,True,False,False,False,10,328.5,0.9993078797865309,0.9996023195574227,0.9999682415148944,0.9996340664210323,1.0,0.9998080181428767,0.9999744003225566,0.9999230029567223,64,122,64,0,385,25
5,7,"(4, 4)",1,seperate_region_row,3,0,True,False,False,False,10,315.5,0.9992727552678025,0.9995691838260446,0.9999350936536008,0.9996340664210323,1.0,0.9998080181428767,0.9999744003225566,0.9999210031125162,64,122,64,0,395,26
6,7,"(4, 4)",1,seperate_region_row,3,0,True,False,False,False,10,313.5,0.9993192709276613,0.9996115149069094,0.9999714403748584,0.9996400642524209,1.0,0.9998080181428767,0.9999744003225566,0.9999252027899687,64,120,64,0,374,27
7,7,"(4, 4)",1,seperate_region_row,3,0,True,False,False,False,10,368.5,0.998929982021036,0.99924549422878,0.9996277393248142,0.9996190720000029,0.99999854,0.9998080181428767,0.9999744003225566,0.9999018048116403,64,127,64,1,491,33
8,7,"(4, 4)",1,seperate_region_row,3,0,True,False,False,False,10,390.0,0.9991508923844008,0.999469872558851,0.9998387455480129,0.999631067518833,1.0,0.9998080181428767,0.9999744003225566,0.9998984051509433,64,123,64,0,508,35
9,7,"(4, 4)",1,seperate_region_row,3,0,True,False,False,False,10,291.0,0.9993243035653647,0.9996111511010425,0.9999800762316842,0.999631067518833,1.0,0.9998080181428767,0.9999744003225566,0.9999306024011828,64,123,64,0,347,22
0,7,"(4, 4)",1,seperate_region_row,3,0,False,True,False,False,10,315.0,0.9992381310206695,0.9995303512711153,0.9999262442656947,0.9996040778038884,1.0,0.9998080181428767,0.9999744003225566,0.9999252027899687,64,132,64,0,374,27
1,7,"(4, 4)",1,seperate_region_row,3,0,False,True,False,False,10,294.5,0.9993323163127544,0.9996165671417098,0.9999764944287935,0.9996400642524209,1.0,0.9998080181428767,0.9999744003225566,0.9999332022243889,64,120,64,0,334,25
2,7,"(4, 4)",1,seperate_region_row,3,0,False,True,False,False,10,360.0,0.9992223645200682,0.9995311722411145,0.9999030675632696,0.9996280686256305,1.0,0.9998080181428767,0.9999744003225566,0.999908604167711,64,124,64,0,457,29
3,7,"(4, 4)",1,seperate_region_row,3,0,False,True,False,False,10,265.0,0.9993454897431,0.9996257458077357,0.9999766765556509,0.99964906106698,1.0,0.9998080181428767,0.9999744003225566,0.9999372019655973,64,117,64,0,314,21
4,7,"(4, 4)",1,seperate_region_row,3,0,False,True,False,False,10,312.5,0.9993144732917877,0.9996019177667999,0.9999678395771889,0.9996340664210323,1.0,0.9998080181428767,0.9999744003225566,0.9999300024429413,64,122,64,0,350,25
5,7,"(4, 4)",1,seperate_region_row,3,0,False,True,False,False,10,304.0,0.9992771520780385,0.9995691838260446,0.9999350936536008,0.9996340664210323,1.0,0.9998080181428767,0.9999744003225566,0.9999254027750493,64,122,64,0,373,26
6,7,"(4, 4)",1,seperate_region_row,3,0,False,True,False,False,10,313.0,0.9993158732475763,0.9996115149069094,0.9999714403748584,0.9996400642524209,1.0,0.9998080181428767,0.9999744003225566,0.9999218030497187,64,120,64,0,391,27
7,7,"(4, 4)",1,seperate_region_row,3,0,False,True,False,False,10,363.0,0.998932978815777,0.99924549422878,0.9996277393248142,0.9996190720000029,0.99999854,0.9998080181428767,0.9999744003225566,0.9999048045218544,64,127,64,1,476,33
8,7,"(4, 4)",1,seperate_region_row,3,0,False,True,False,False,10,378.0,0.9991524910272674,0.999469872558851,0.9998387455480129,0.999631067518833,1.0,0.9998080181428767,0.9999744003225566,0.9999000049898314,64,123,64,0,500,35
9,7,"(4, 4)",1,seperate_region_row,3,0,False,True,False,False,10,279.0,0.9993269018121916,0.9996111511010425,0.9999800762316842,0.999631067518833,1.0,0.9998080181428767,0.9999744003225566,0.9999332022243889,64,123,64,0,334,22
0,7,"(4, 4)",1,col_based,3,2,False,False,True,True,10,226.0,0.999322999019189,0.9995866554986697,0.9999615713491811,0.9996250697414246,1.0,0.9998080181428767,0.9999744003225566,0.9999538010625825,64,125,64,0,231,19
1,7,"(4, 4)",1,col_based,3,2,False,False,True,True,10,254.5,0.999136782147192,0.9994105834331081,0.9998334241686689,0.9995770888176574,1.0,0.9998080181428767,0.9999744003225566,0.9999436015848088,64,141,64,0,282,20
2,7,"(4, 4)",1,col_based,3,2,False,False,True,True,10,235.5,0.9992855617949218,0.9995558054443543,0.9999307097239085,0.9996250697414246,1.0,0.9998080181428767,0.9999744003225566,0.9999472013886143,64,125,64,0,264,19
3,7,"(4, 4)",1,col_based,3,2,False,False,True,True,10,226.0,0.9993158512756581,0.9995803055333177,0.9999582188767985,0.9996220708662155,1.0,0.9998080181428767,0.9999744003225566,0.9999530010997816,64,126,64,0,235,18
4,7,"(4, 4)",1,col_based,3,2,False,False,True,True,10,177.5,0.9993015506427526,0.9995526070199457,0.9998735153911973,0.999679051033644,1.0,0.9998080181428767,0.9999744003225566,0.9999664005611129,64,107,64,0,168,16
5,7,"(4, 4)",1,col_based,3,2,False,False,True,True,10,202.5,0.9993346547982754,0.9995923167804664,0.9999732345847675,0.9996190720000029,1.0,0.9998080181428767,0.9999744003225566,0.9999598008039882,64,127,64,0,201,17
6,7,"(4, 4)",1,col_based,3,2,False,False,True,True,10,215.5,0.9992850420614076,0.999544890248331,0.9999587881246863,0.9995860850654341,1.0,0.9998080181428767,0.9999744003225566,0.9999576008946263,64,138,64,0,212,18
7,7,"(4, 4)",1,col_based,3,2,False,False,True,True,10,211.5,0.999267451434388,0.9995270951416896,0.9999289864115034,0.9995980801884181,1.0,0.9998080181428767,0.9999744003225566,0.9999578008861865,64,134,64,0,211,18
8,7,"(4, 4)",1,col_based,3,2,False,False,True,True,10,217.0,0.9990446696169071,0.9993030562734001,0.999662870676084,0.9996400642524209,1.0,0.9998080181428767,0.9999744003225566,0.9999590008363876,64,120,64,0,205,17
9,7,"(4, 4)",1,col_based,3,2,False,False,True,True,10,228.5,0.9990303051340643,0.9992990807328549,0.999652895759719,0.9996460621197968,1.0,0.9998080181428767,0.9999744003225566,0.9999486013158162,64,118,64,0,257,19
0,7,"(4, 4)",1,col_based,3,2,False,True,False,False,10,237.0,0.9992631122887083,0.9995303512711153,0.9999262442656947,0.9996040778038884,1.0,0.9998080181428767,0.9999744003225566,0.9999502012350182,64,132,64,0,249,27
1,7,"(4, 4)",1,col_based,3,2,False,True,False,False,10,214.5,0.9993555941484498,0.9996164602973822,0.9999763875459949,0.9996400642524209,1.0,0.9998080181428767,0.9999744003225566,0.9999566009374253,64,120,64,0,217,25
2,7,"(4, 4)",1,col_based,3,2,False,True,False,False,10,201.5,0.9993874236205689,0.9996436997060324,0.9999736370585078,0.9996700539491761,1.0,0.9998080181428767,0.9999744003225566,0.9999612007488293,64,110,64,0,194,23
3,7,"(4, 4)",1,col_based,3,2,False,True,False,False,10,219.5,0.9992748499861679,0.9995358949652785,0.9998987929014856,0.9996370653322282,1.0,0.9998080181428767,0.9999744003225566,0.9999564009461052,64,121,64,0,218,26
4,7,"(4, 4)",1,col_based,3,2,False,True,False,False,10,209.5,0.999356108862576,0.9996161754525263,0.9999701027509607,0.9996460621197968,1.0,0.9998080181428767,0.9999744003225566,0.999957400903106,64,118,64,0,213,24
5,7,"(4, 4)",1,col_based,3,2,False,True,False,False,10,221.5,0.9993089433610085,0.9995693975046035,0.9999353074103804,0.9996340664210323,1.0,0.9998080181428767,0.9999744003225566,0.9999570009201857,64,122,64,0,215,26
6,7,"(4, 4)",1,col_based,3,2,False,True,False,False,10,278.5,0.9992197097200888,0.9995001304110491,0.999881013085599,0.9996190720000029,1.0,0.9998080181428767,0.9999744003225566,0.9999370019781569,64,127,64,0,315,33
7,7,"(4, 4)",1,col_based,3,2,False,True,False,False,10,264.5,0.9989867904736143,0.9992601509519556,0.9996334049000563,0.9996280686256305,0.99999854,0.9998080181428767,0.9999744003225566,0.9999440015623694,64,124,64,1,280,31
8,7,"(4, 4)",1,col_based,3,2,False,True,False,False,10,268.5,0.9993191321594449,0.9995991809124937,0.9999531021937867,0.9996460621197968,1.0,0.9998080181428767,0.9999744003225566,0.9999374019530777,64,118,64,0,313,31
9,7,"(4, 4)",1,col_based,3,2,False,True,False,False,10,199.0,0.999355482973151,0.9996111511010425,0.9999800762316842,0.999631067518833,1.0,0.9998080181428767,0.9999744003225566,0.9999618007257898,64,123,64,0,191,22
0,7,"(4, 4)",1,col_based,3,2,False,True,False,True,10,210.5,0.9993093116302596,0.9995689662142653,0.999931876157533,0.9996370653322282,1.0,0.9998080181428767,0.9999744003225566,0.9999578008861865,64,121,64,0,211,17
1,7,"(4, 4)",1,col_based,3,2,False,True,False,True,10,244.0,0.9991436679891191,0.9994156722120073,0.9998355155850349,0.99958008755792,1.0,0.9998080181428767,0.9999744003225566,0.9999454014850916,64,140,64,0,273,20
2,7,"(4, 4)",1,col_based,3,2,False,True,False,True,10,190.0,0.999353025335571,0.9996084929129792,0.9999714172070645,0.9996370653322282,1.0,0.9998080181428767,0.9999744003225566,0.9999620007181899,64,121,64,0,190,16
3,7,"(4, 4)",1,col_based,3,2,False,True,False,True,10,199.5,0.9993675639655113,0.9996242348079544,0.9999751650254148,0.99964906106698,1.0,0.9998080181428767,0.9999744003225566,0.999960800764389,64,117,64,0,196,17
4,7,"(4, 4)",1,col_based,3,2,False,True,False,True,10,184.0,0.9994071984155674,0.9996600807215517,0.999987023510592,0.999673052968335,1.0,0.9998080181428767,0.9999744003225566,0.9999646006230317,64,109,64,0,177,15
5,7,"(4, 4)",1,col_based,3,2,False,True,False,True,10,224.0,0.9993294359258669,0.9995946934540195,0.9999576127379844,0.9996370653322282,1.0,0.9998080181428767,0.9999744003225566,0.9999522011376206,64,121,64,0,239,19
6,7,"(4, 4)",1,col_based,3,2,False,True,False,True,10,169.0,0.9993568177653439,0.9996030899205716,0.9999780119351561,0.9996250697414246,1.0,0.9998080181428767,0.9999744003225566,0.9999712004118353,64,125,64,0,144,15
7,7,"(4, 4)",1,col_based,3,2,False,True,False,True,10,226.0,0.9992575702994205,0.9995234084658084,0.9999312978320659,0.9995920826089334,1.0,0.9998080181428767,0.9999744003225566,0.9999516011664199,64,136,64,0,242,19
8,7,"(4, 4)",1,col_based,3,2,False,True,False,True,10,212.0,0.9990452690439486,0.9993030562734001,0.999662870676084,0.9996400642524209,1.0,0.9998080181428767,0.9999744003225566,0.9999596008120281,64,120,64,0,202,17
9,7,"(4, 4)",1,col_based,3,2,False,True,False,True,10,221.5,0.9992947928910606,0.9995588417522715,0.9999217480196868,0.9996370653322282,1.0,0.9998080181428767,0.9999744003225566,0.999953401081102,64,121,64,0,233,18
0,7,"(4, 4)",1,seperate_region_row,5,0,True,False,False,False,10,314.5,0.9992381310206695,0.9995303512711153,0.9999262442656947,0.9996040778038884,1.0,0.9998080181428767,0.9999744003225566,0.9999252027899687,64,132,64,0,374,27
1,7,"(4, 4)",1,seperate_region_row,5,0,True,False,False,False,10,289.0,0.999332915912384,0.9996165671417098,0.9999764944287935,0.9996400642524209,1.0,0.9998080181428767,0.9999744003225566,0.9999338021845502,64,120,64,0,331,25
2,7,"(4, 4)",1,seperate_region_row,5,0,True,False,False,False,10,356.0,0.999227760335945,0.9995311722411145,0.9999030675632696,0.9996280686256305,1.0,0.9998080181428767,0.9999744003225566,0.9999140036892923,64,124,64,0,430,29
3,7,"(4, 4)",1,seperate_region_row,5,0,True,False,False,False,10,252.0,0.9993514858346265,0.9996257458077357,0.9999766765556509,0.99964906106698,1.0,0.9998080181428767,0.9999744003225566,0.9999432016074081,64,117,64,0,284,21
4,7,"(4, 4)",1,seperate_region_row,5,0,True,False,False,False,10,312.5,0.9993148749668722,0.9996023195574227,0.9999682415148944,0.9996340664210323,1.0,0.9998080181428767,0.9999744003225566,0.9999300024429413,64,122,64,0,350,25
5,7,"(4, 4)",1,seperate_region_row,5,0,True,False,False,False,10,291.5,0.999282947902908,0.9995691838260446,0.9999350936536008,0.9996340664210323,1.0,0.9998080181428767,0.9999744003225566,0.9999312023597842,64,122,64,0,344,26
6,7,"(4, 4)",1,seperate_region_row,5,0,True,False,False,False,10,300.0,0.9993270656491535,0.9996115149069094,0.9999714403748584,0.9996400642524209,1.0,0.9998080181428767,0.9999744003225566,0.9999330022377484,64,120,64,0,335,27
7,7,"(4, 4)",1,seperate_region_row,5,0,True,False,False,False,10,355.0,0.9989369745560835,0.99924549422878,0.9996277393248142,0.9996190720000029,0.99999854,0.9998080181428767,0.9999744003225566,0.9999088041494718,64,127,64,1,456,33
8,7,"(4, 4)",1,seperate_region_row,5,0,True,False,False,False,10,378.0,0.9991590854561295,0.999469872558851,0.9998387455480129,0.999631067518833,1.0,0.9998080181428767,0.9999744003225566,0.9999066043523024,64,123,64,0,467,35
9,7,"(4, 4)",1,seperate_region_row,5,0,True,False,False,False,10,272.0,0.999331298860673,0.9996111511010425,0.9999800762316842,0.999631067518833,1.0,0.9998080181428767,0.9999744003225566,0.9999376019405981,64,123,64,0,312,22
0,7,"(4, 4)",1,seperate_region_row,5,0,False,True,False,False,10,310.5,0.9992407290434474,0.9995303512711153,0.9999262442656947,0.9996040778038884,1.0,0.9998080181428767,0.9999744003225566,0.9999278025991357,64,132,64,0,361,27
1,7,"(4, 4)",1,seperate_region_row,5,0,False,True,False,False,10,286.5,0.9993351144474374,0.9996165671417098,0.9999764944287935,0.9996400642524209,1.0,0.9998080181428767,0.9999744003225566,0.9999360020415549,64,120,64,0,320,25
2,7,"(4, 4)",1,seperate_region_row,5,0,False,True,False,False,10,350.5,0.9992255620370705,0.9995311722411145,0.9999030675632696,0.9996280686256305,1.0,0.9998080181428767,0.9999744003225566,0.9999118038806839,64,124,64,0,441,29
3,7,"(4, 4)",1,seperate_region_row,5,0,False,True,False,False,10,252.5,0.9993508862238549,0.9996257458077357,0.9999766765556509,0.99964906106698,1.0,0.9998080181428767,0.9999744003225566,0.9999426016416072,64,117,64,0,287,21
4,7,"(4, 4)",1,seperate_region_row,5,0,False,True,False,False,10,297.5,0.9993178709671129,0.9996019177667999,0.9999678395771889,0.9996340664210323,1.0,0.9998080181428767,0.9999744003225566,0.9999334022110693,64,122,64,0,333,25
5,7,"(4, 4)",1,seperate_region_row,5,0,False,True,False,False,10,291.5,0.999284746614013,0.9995691838260446,0.9999350936536008,0.9996340664210323,1.0,0.9998080181428767,0.9999744003225566,0.9999330022377484,64,122,64,0,335,26
6,7,"(4, 4)",1,seperate_region_row,5,0,False,True,False,False,10,302.5,0.9993226686192984,0.9996115149069094,0.9999714403748584,0.9996400642524209,1.0,0.9998080181428767,0.9999744003225566,0.9999286025417778,64,120,64,0,357,27
7,7,"(4, 4)",1,seperate_region_row,5,0,False,True,False,False,10,352.0,0.9989409703123729,0.99924549422878,0.9996277393248142,0.9996190720000029,0.99999854,0.9998080181428767,0.9999744003225566,0.9999128037930878,64,127,64,1,436,33
8,7,"(4, 4)",1,seperate_region_row,5,0,False,True,False,False,10,373.0,0.9991590854561295,0.999469872558851,0.9998387455480129,0.999631067518833,1.0,0.9998080181428767,0.9999744003225566,0.9999066043523024,64,123,64,0,467,35
9,7,"(4, 4)",1,seperate_region_row,5,0,False,True,False,False,10,267.5,0.9993318984596921,0.9996111511010425,0.9999800762316842,0.999631067518833,1.0,0.9998080181428767,0.9999744003225566,0.9999382019033992,64,123,64,0,309,22
0,7,"(4, 4)",1,col_based,5,2,False,False,True,True,10,225.0,0.999322999019189,0.9995866554986697,0.9999615713491811,0.9996250697414246,1.0,0.9998080181428767,0.9999744003225566,0.9999538010625825,64,125,64,0,231,19
1,7,"(4, 4)",1,col_based,5,2,False,False,True,True,10,253.0,0.999136782147192,0.9994105834331081,0.9998334241686689,0.9995770888176574,1.0,0.9998080181428767,0.9999744003225566,0.9999436015848088,64,141,64,0,282,20
2,7,"(4, 4)",1,col_based,5,2,False,False,True,True,10,234.0,0.999285761652074,0.9995558054443543,0.9999307097239085,0.9996250697414246,1.0,0.9998080181428767,0.9999744003225566,0.9999474013780945,64,125,64,0,263,19
3,7,"(4, 4)",1,col_based,5,2,False,False,True,True,10,225.5,0.9993158512756581,0.9995803055333177,0.9999582188767985,0.9996220708662155,1.0,0.9998080181428767,0.9999744003225566,0.9999530010997816,64,126,64,0,235,18
4,7,"(4, 4)",1,col_based,5,2,False,False,True,True,10,176.5,0.9993015506427526,0.9995526070199457,0.9998735153911973,0.999679051033644,1.0,0.9998080181428767,0.9999744003225566,0.9999664005611129,64,107,64,0,168,16
5,7,"(4, 4)",1,col_based,5,2,False,False,True,True,10,202.0,0.9993346547982754,0.9995923167804664,0.9999732345847675,0.9996190720000029,1.0,0.9998080181428767,0.9999744003225566,0.9999598008039882,64,127,64,0,201,17
6,7,"(4, 4)",1,col_based,5,2,False,False,True,True,10,215.0,0.9992850420614076,0.999544890248331,0.9999587881246863,0.9995860850654341,1.0,0.9998080181428767,0.9999744003225566,0.9999576008946263,64,138,64,0,212,18
7,7,"(4, 4)",1,col_based,5,2,False,False,True,True,10,210.5,0.999267451434388,0.9995270951416896,0.9999289864115034,0.9995980801884181,1.0,0.9998080181428767,0.9999744003225566,0.9999578008861865,64,134,64,0,211,18
8,7,"(4, 4)",1,col_based,5,2,False,False,True,True,10,216.0,0.9990446696169071,0.9993030562734001,0.999662870676084,0.9996400642524209,1.0,0.9998080181428767,0.9999744003225566,0.9999590008363876,64,120,64,0,205,17
9,7,"(4, 4)",1,col_based,5,2,False,False,True,True,10,227.0,0.9990303051340643,0.9992990807328549,0.999652895759719,0.9996460621197968,1.0,0.9998080181428767,0.9999744003225566,0.9999486013158162,64,118,64,0,257,19
0,7,"(4, 4)",1,col_based,5,2,False,True,False,False,10,235.0,0.9992631122887083,0.9995303512711153,0.9999262442656947,0.9996040778038884,1.0,0.9998080181428767,0.9999744003225566,0.9999502012350182,64,132,64,0,249,27
1,7,"(4, 4)",1,col_based,5,2,False,True,False,False,10,213.5,0.9993555941484498,0.9996164602973822,0.9999763875459949,0.9996400642524209,1.0,0.9998080181428767,0.9999744003225566,0.9999566009374253,64,120,64,0,217,25
2,7,"(4, 4)",1,col_based,5,2,False,True,False,False,10,200.5,0.9993874236205689,0.9996436997060324,0.9999736370585078,0.9996700539491761,1.0,0.9998080181428767,0.9999744003225566,0.9999612007488293,64,110,64,0,194,23
3,7,"(4, 4)",1,col_based,5,2,False,True,False,False,10,219.0,0.9992748499861679,0.9995358949652785,0.9998987929014856,0.9996370653322282,1.0,0.9998080181428767,0.9999744003225566,0.9999564009461052,64,121,64,0,218,26
4,7,"(4, 4)",1,col_based,5,2,False,True,False,False,10,209.0,0.999356108862576,0.9996161754525263,0.9999701027509607,0.9996460621197968,1.0,0.9998080181428767,0.9999744003225566,0.999957400903106,64,118,64,0,213,24
5,7,"(4, 4)",1,col_based,5,2,False,True,False,False,10,221.0,0.9993089433610085,0.9995693975046035,0.9999353074103804,0.9996340664210323,1.0,0.9998080181428767,0.9999744003225566,0.9999570009201857,64,122,64,0,215,26
6,7,"(4, 4)",1,col_based,5,2,False,True,False,False,10,277.0,0.9992197097200888,0.9995001304110491,0.999881013085599,0.9996190720000029,1.0,0.9998080181428767,0.9999744003225566,0.9999370019781569,64,127,64,0,315,33
7,7,"(4, 4)",1,col_based,5,2,False,True,False,False,10,262.5,0.9989867904736143,0.9992601509519556,0.9996334049000563,0.9996280686256305,0.99999854,0.9998080181428767,0.9999744003225566,0.9999440015623694,64,124,64,1,280,31
8,7,"(4, 4)",1,col_based,5,2,False,True,False,False,10,267.0,0.9993207310714954,0.9995991809124937,0.9999531021937867,0.9996460621197968,1.0,0.9998080181428767,0.9999744003225566,0.9999390018543608,64,118,64,0,305,31
9,7,"(4, 4)",1,col_based,5,2,False,True,False,False,10,198.0,0.999355482973151,0.9996111511010425,0.9999800762316842,0.999631067518833,1.0,0.9998080181428767,0.9999744003225566,0.9999618007257898,64,123,64,0,191,22
0,7,"(4, 4)",1,col_based,5,2,False,True,False,True,10,209.5,0.9993093116302596,0.9995689662142653,0.999931876157533,0.9996370653322282,1.0,0.9998080181428767,0.9999744003225566,0.9999578008861865,64,121,64,0,211,17
1,7,"(4, 4)",1,col_based,5,2,False,True,False,True,10,242.5,0.9991438678178927,0.9994156722120073,0.9998355155850349,0.99958008755792,1.0,0.9998080181428767,0.9999744003225566,0.9999456014742119,64,140,64,0,272,20
2,7,"(4, 4)",1,col_based,5,2,False,True,False,True,10,188.5,0.999353025335571,0.9996084929129792,0.9999714172070645,0.9996370653322282,1.0,0.9998080181428767,0.9999744003225566,0.9999620007181899,64,121,64,0,190,16
3,7,"(4, 4)",1,col_based,5,2,False,True,False,True,10,198.0,0.9993675639655113,0.9996242348079544,0.9999751650254148,0.99964906106698,1.0,0.9998080181428767,0.9999744003225566,0.999960800764389,64,117,64,0,196,17
4,7,"(4, 4)",1,col_based,5,2,False,True,False,True,10,182.5,0.9994071984155674,0.9996600807215517,0.999987023510592,0.999673052968335,1.0,0.9998080181428767,0.9999744003225566,0.9999646006230317,64,109,64,0,177,15
5,7,"(4, 4)",1,col_based,5,2,False,True,False,True,10,223.0,0.9993294359258669,0.9995946934540195,0.9999576127379844,0.9996370653322282,1.0,0.9998080181428767,0.9999744003225566,0.9999522011376206,64,121,64,0,239,19
6,7,"(4, 4)",1,col_based,5,2,False,True,False,True,10,169.0,0.9993568177653439,0.9996030899205716,0.9999780119351561,0.9996250697414246,1.0,0.9998080181428767,0.9999744003225566,0.9999712004118353,64,125,64,0,144,15
7,7,"(4, 4)",1,col_based,5,2,False,True,False,True,10,225.0,0.9992575702994205,0.9995234084658084,0.9999312978320659,0.9995920826089334,1.0,0.9998080181428767,0.9999744003225566,0.9999516011664199,64,136,64,0,242,19
8,7,"(4, 4)",1,col_based,5,2,False,True,False,True,10,211.0,0.9990452690439486,0.9993030562734001,0.999662870676084,0.9996400642524209,1.0,0.9998080181428767,0.9999744003225566,0.9999596008120281,64,120,64,0,202,17
9,7,"(4, 4)",1,col_based,5,2,False,True,False,True,10,220.0,0.9992947928910606,0.9995588417522715,0.9999217480196868,0.9996370653322282,1.0,0.9998080181428767,0.9999744003225566,0.999953401081102,64,121,64,0,233,18
0,7,"(6, 6)",1,seperate_region_row,1,0,True,False,False,False,10,1228.0,0.9973630432982602,0.9986372904750181,0.9995379292806563,0.9991004035297465,0.99999854,0.9995680926508467,0.9999424016473272,0.9992131096819528,144,300,144,1,3936,40
1,7,"(6, 6)",1,seperate_region_row,1,0,True,False,False,False,10,1165.0,0.9977913399055248,0.9990153830053599,0.9998969045893185,0.9991183875258414,1.0,0.9995680926508467,0.9999424016473272,0.9992638710023288,144,294,144,0,3682,32
